n1.name,n1.identifier,n2.name,n2.identifier,r.cell_line,r.pubmed_id,r.source,r.statistic_score
CBS,875,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.455
CBS,875,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.455
CHMP4A,29082,NAE1,8883,A375,23100467,GenomeRNAi,0.5
GULP1,51454,NAE1,8883,A375;A375,23100467,GenomeRNAi,0.575
COX6C,1345,PTTG1,9232,K562,31300006,CRISPR/CRISPRi,0.85
COX6C,1345,NFE2L1,4779,K562,31300006,CRISPR/CRISPRi,0.85
COX6C,1345,NACA,4666,Jurkat,31300006,CRISPR/CRISPRi,0.85
COX6C,1345,EXOSC9,5393,Jurkat,31300006,CRISPR/CRISPRi,0.85
COX6C,1345,SPDL1,54908,Jurkat,31300006,CRISPR/CRISPRi,0.85
COX6C,1345,INTS5,80789,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
COX6C,1345,TUBGCP3,10426,K562,31300006,CRISPR/CRISPRi,0.85
COX6C,1345,FARSA,2193,K562,31300006,CRISPR/CRISPRi,0.85
COX6C,1345,PGK1,5230,K562,31300006,CRISPR/CRISPRi,0.85
COX6C,1345,OGFOD1,55239,K562,31300006,CRISPR/CRISPRi,0.85
COX6C,1345,TIMM23B,100652748,K562,31300006,CRISPR/CRISPRi,0.85
COX6C,1345,TAZ,6901,K562,31300006,CRISPR/CRISPRi,0.85
COX6C,1345,MAPKAP1,79109,K562,31300006,CRISPR/CRISPRi,0.85
COX6C,1345,TTC4,7268,Jurkat,31300006,CRISPR/CRISPRi,0.85
COX6C,1345,RPL13,6137,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
COX6C,1345,MED23,9439,K562,31300006,CRISPR/CRISPRi,0.85
COX6C,1345,MED28,80306,K562,31300006,CRISPR/CRISPRi,0.85
COX6C,1345,EIF3M,10480,K562,31300006,CRISPR/CRISPRi,0.85
COX6C,1345,CTNNBL1,56259,K562,31300006,CRISPR/CRISPRi,0.85
COX6C,1345,POLR2K,5440,Jurkat,31300006,CRISPR/CRISPRi,0.85
COX6C,1345,TRRAP,8295,K562,31300006,CRISPR/CRISPRi,0.85
LMOD1,25802,MYC,4609,HMEC,22157079,GenomeRNAi,0.524
CHMP2B,25978,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.485
CHMP2B,25978,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.485
CHMP2B,25978,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.485
ME1,4199,NAE1,8883,A375;A375;A375,23100467,GenomeRNAi,0.611
ME1,4199,PFKM,5213,A549,31300006,CRISPR/CRISPRi,0.85
GLRX5,51218,NAE1,8883,A375;A375;A375;A375,23100467,GenomeRNAi,0.629
SNRPC,6631,XRN2,22803,K562,31300006,CRISPR/CRISPRi,0.85
SNRPC,6631,TTC4,7268,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
SNRPC,6631,UBA2,10054,K562,31300006,CRISPR/CRISPRi,0.85
SNRPC,6631,TRNAU1AP,54952,K562,31300006,CRISPR/CRISPRi,0.85
SNRPC,6631,TIMM22,29928,Jurkat,31300006,CRISPR/CRISPRi,0.85
SNRPC,6631,TUBGCP3,10426,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
SNRPC,6631,TRMT5,57570,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
SNRPC,6631,TRRAP,8295,K562,31300006,CRISPR/CRISPRi,0.85
SNRPC,6631,VPS72,6944,K562,31300006,CRISPR/CRISPRi,0.85
SNRPC,6631,ZWINT,11130,Jurkat,31300006,CRISPR/CRISPRi,0.85
SNRPC,6631,SPAG7,9552,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,PRIM2,5558,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,REXO2,25996,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,TAF2,6873,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,TTC4,7268,Jurkat,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,RPL5,6125,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,RPS18,6222,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,POLD1,5424,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,PSMD12,5718,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,RPS28,6234,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,TAF1,6872,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,PSMB6,5694,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,VPS29,51699,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,PSMC6,5706,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,SF3B1,23451,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,RBM25,58517,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,RPL13,6137,Jurkat,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,RBM17,84991,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,PNISR,25957,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,UBA3,9039,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,PSMB7,5695,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,POLA1,5422,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,RPS5,6193,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,RPP30,10556,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,WDR61,80349,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,RAE1,8480,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,TIMELESS,8914,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,TUBGCP5,114791,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,RNGTT,8732,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,POLR2K,5440,Jurkat,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,SSBP1,6742,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,PMF1,11243,K562,31300006,CRISPR/CRISPRi,0.85
NUP54,53371,PELO,53918,K562,31300006,CRISPR/CRISPRi,0.85
GINS4,84296,METTL17,64745,K562,31300006,CRISPR/CRISPRi,0.85
GINS4,84296,METAP2,10988,K562,31300006,CRISPR/CRISPRi,0.85
GINS4,84296,MRPS11,64963,K562,31300006,CRISPR/CRISPRi,0.85
GINS4,84296,MRPL36,64979,K562,31300006,CRISPR/CRISPRi,0.85
GINS4,84296,ZNF574,64763,K562,31300006,CRISPR/CRISPRi,0.85
GINS4,84296,NUDC,10726,K562,31300006,CRISPR/CRISPRi,0.85
GINS4,84296,PTTG1,9232,K562,31300006,CRISPR/CRISPRi,0.85
GINS4,84296,MED14,9282,K562,31300006,CRISPR/CRISPRi,0.85
EIF2B2,8892,MED10,84246,Jurkat,31300006,CRISPR/CRISPRi,0.85
CPSF1,29894,PDGFRA,5156,K562;K562,20609354,GenomeRNAi,0.506
CPSF1,29894,CYP2C9,1559,K562;K562,20609354,GenomeRNAi,0.506
CPSF1,29894,SLC22A1,6580,K562;K562,20609354,GenomeRNAi,0.506
CPSF1,29894,DDR1,780,K562;K562,20609354,GenomeRNAi,0.506
CPSF1,29894,CYP3A7,1551,K562;K562,20609354,GenomeRNAi,0.506
CPSF1,29894,PTGS1,5742,K562;K562,20609354,GenomeRNAi,0.506
CPSF1,29894,CYP3A5,1577,K562;K562,20609354,GenomeRNAi,0.506
CPSF1,29894,CSF1R,1436,K562;K562,20609354,GenomeRNAi,0.506
CPSF1,29894,CYP2C19,1557,K562;K562,20609354,GenomeRNAi,0.506
CPSF1,29894,PDGFRB,5159,K562;K562,20609354,GenomeRNAi,0.506
CPSF1,29894,NTRK1,4914,K562;K562,20609354,GenomeRNAi,0.506
CPSF1,29894,CYP2D6,1565,K562;K562,20609354,GenomeRNAi,0.506
CPSF1,29894,SLC22A2,6582,K562;K562,20609354,GenomeRNAi,0.506
CPSF1,29894,KIT,3815,K562;K562,20609354,GenomeRNAi,0.506
CPSF1,29894,RET,5979,K562;K562,20609354,GenomeRNAi,0.506
CPSF1,29894,ORM1,5004,K562;K562,20609354,GenomeRNAi,0.506
CPSF1,29894,CYP3A4,1576,K562;K562,20609354,GenomeRNAi,0.506
CPSF1,29894,CYP1A2,1544,K562;K562,20609354,GenomeRNAi,0.506
IARS1,3376,INTS5,80789,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
IARS1,3376,TRRAP,8295,K562,31300006,CRISPR/CRISPRi,0.85
IARS1,3376,WDR61,80349,K562,31300006,CRISPR/CRISPRi,0.85
IARS1,3376,MAPKAP1,79109,K562,31300006,CRISPR/CRISPRi,0.85
IARS1,3376,MED23,9439,K562,31300006,CRISPR/CRISPRi,0.85
IARS1,3376,TUBGCP3,10426,K562,31300006,CRISPR/CRISPRi,0.85
IARS1,3376,TTC4,7268,Jurkat,31300006,CRISPR/CRISPRi,0.85
IARS1,3376,POLR2K,5440,Jurkat,31300006,CRISPR/CRISPRi,0.85
IARS1,3376,NACA,4666,Jurkat,31300006,CRISPR/CRISPRi,0.85
IARS1,3376,SPAG7,9552,K562,31300006,CRISPR/CRISPRi,0.85
IARS1,3376,RTF1,23168,K562,31300006,CRISPR/CRISPRi,0.85
IARS1,3376,RBBP8,5932,K562,31300006,CRISPR/CRISPRi,0.85
IARS1,3376,VPS72,6944,K562,31300006,CRISPR/CRISPRi,0.85
IARS1,3376,OGFOD1,55239,K562,31300006,CRISPR/CRISPRi,0.85
IARS1,3376,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.476
IARS1,3376,LEO1,123169,K562,31300006,CRISPR/CRISPRi,0.85
CHAF1A,10036,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.446
CHAF1A,10036,NAE1,8883,A375;HCT116;HCT116;HCT116;HCT116,23100467,GenomeRNAi,0.638
CHAF1A,10036,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.446
CHAF1A,10036,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.446
PTK6,5753,TK1,7083,LAML,28319085,CRISPR/CRISPRi,0.85
PTK6,5753,SLC16A8,23539,LAML,28319085,CRISPR/CRISPRi,0.85
CDC27,996,GTF2H4,2968,Jurkat,31300006,CRISPR/CRISPRi,0.85
CDC27,996,ZNF830,91603,Jurkat,31300006,CRISPR/CRISPRi,0.85
CDC27,996,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.452
CDC27,996,PSMD1,5707,Jurkat,31300006,CRISPR/CRISPRi,0.85
CDC27,996,PPWD1,23398,Jurkat,31300006,CRISPR/CRISPRi,0.85
CDC27,996,CENPP,401541,Jurkat,31300006,CRISPR/CRISPRi,0.85
CDC27,996,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.452
CDC27,996,INTS5,80789,Jurkat,31300006,CRISPR/CRISPRi,0.85
CDC27,996,SPDL1,54908,Jurkat,31300006,CRISPR/CRISPRi,0.85
CDC27,996,EXOSC9,5393,Jurkat,31300006,CRISPR/CRISPRi,0.85
CDC27,996,RPL13,6137,Jurkat,31300006,CRISPR/CRISPRi,0.85
CDC27,996,FH,2271,Jurkat,31300006,CRISPR/CRISPRi,0.85
CDC27,996,POLR2K,5440,Jurkat,31300006,CRISPR/CRISPRi,0.85
EIF5B,9669,NACA,4666,Jurkat,31300006,CRISPR/CRISPRi,0.85
EIF5B,9669,TTC4,7268,Jurkat,31300006,CRISPR/CRISPRi,0.85
EIF5B,9669,MED1,5469,K562,31300006,CRISPR/CRISPRi,0.85
EIF5B,9669,VPS72,6944,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
EIF5B,9669,TUBGCP3,10426,Jurkat,31300006,CRISPR/CRISPRi,0.85
EIF5B,9669,MED23,9439,K562,31300006,CRISPR/CRISPRi,0.85
EIF5B,9669,NSMCE4A,54780,Jurkat,31300006,CRISPR/CRISPRi,0.85
EIF5B,9669,EXOSC9,5393,Jurkat,31300006,CRISPR/CRISPRi,0.85
EIF5B,9669,SPAG7,9552,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
EIF5B,9669,MED28,80306,Jurkat,31300006,CRISPR/CRISPRi,0.85
EIF5B,9669,FH,2271,Jurkat,31300006,CRISPR/CRISPRi,0.85
EIF5B,9669,ZNF574,64763,K562,31300006,CRISPR/CRISPRi,0.85
CNR1,1268,CYP3A7,1551,K562;K562,20609354,GenomeRNAi,0.506
CNR1,1268,CYP3A5,1577,K562;K562,20609354,GenomeRNAi,0.506
CNR1,1268,CYP2C9,1559,K562;K562,20609354,GenomeRNAi,0.506
CNR1,1268,PDGFRB,5159,K562;K562,20609354,GenomeRNAi,0.506
CNR1,1268,PTGS1,5742,K562;K562,20609354,GenomeRNAi,0.506
CNR1,1268,CYP2D6,1565,K562;K562,20609354,GenomeRNAi,0.506
CNR1,1268,RET,5979,K562;K562,20609354,GenomeRNAi,0.506
CNR1,1268,SLC22A2,6582,K562;K562,20609354,GenomeRNAi,0.506
CNR1,1268,CYP2C19,1557,K562;K562,20609354,GenomeRNAi,0.506
CNR1,1268,CYP1A2,1544,K562;K562,20609354,GenomeRNAi,0.506
CNR1,1268,CYP3A4,1576,K562;K562,20609354,GenomeRNAi,0.506
CNR1,1268,KIT,3815,K562;K562,20609354,GenomeRNAi,0.506
CNR1,1268,CSF1R,1436,K562;K562,20609354,GenomeRNAi,0.506
CNR1,1268,DDR1,780,K562;K562,20609354,GenomeRNAi,0.506
CNR1,1268,SLC22A1,6580,K562;K562,20609354,GenomeRNAi,0.506
CNR1,1268,ORM1,5004,K562;K562,20609354,GenomeRNAi,0.506
CNR1,1268,PDGFRA,5156,K562;K562,20609354,GenomeRNAi,0.506
CNR1,1268,NTRK1,4914,K562;K562,20609354,GenomeRNAi,0.506
KCNV1,27012,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.443
KCNV1,27012,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.443
MSH6,2956,NAE1,8883,HCT116,23100467,GenomeRNAi,0.5
TRRAP,8295,UQCRB,7381,K562,31300006,CRISPR/CRISPRi,0.85
TRRAP,8295,ZNF830,91603,K562,31300006,CRISPR/CRISPRi,0.85
TRRAP,8295,TUBGCP3,10426,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
TRRAP,8295,VPS72,6944,K562,31300006,CRISPR/CRISPRi,0.85
TRRAP,8295,TTC4,7268,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
TRRAP,8295,ZNRD1,30834,K562,31300006,CRISPR/CRISPRi,0.85
TRRAP,8295,ZNF574,64763,K562,31300006,CRISPR/CRISPRi,0.85
CD47,961,DCK,1633,HeLa,17000754,GenomeRNAi,0.5
CD47,961,CDA,978,HeLa,17000754,GenomeRNAi,0.5
CD47,961,SLC29A1,2030,HeLa,17000754,GenomeRNAi,0.5
CD47,961,CMPK1,51727,HeLa,17000754,GenomeRNAi,0.5
CD47,961,SLC28A1,9154,HeLa,17000754,GenomeRNAi,0.5
CD47,961,SLC29A2,3177,HeLa,17000754,GenomeRNAi,0.5
CD47,961,TYMS,7298,HeLa,17000754,GenomeRNAi,0.5
CD47,961,RRM1,6240,HeLa,17000754,GenomeRNAi,0.5
C1orf54,79630,MYC,4609,HMEC,22157079,GenomeRNAi,0.545
RRM2,6241,VHL,7428,"Hela, A549",28319113,CRISPR/CRISPRi,0.85
RRM2,6241,TOP1,7150,A549,31300006,CRISPR/CRISPRi,0.85
RRM2,6241,WEE1,7465,HeLa,28319113,CRISPR/CRISPRi,0.85
PMS2,5395,RAD9A,5883,"A549,PC3,MDA468",3965078,Decipher,0.539
PMS2,5395,RELA,5970,"A549,PC3,MDA468",3965078,Decipher,0.554
PMS2,5395,POLD1,5424,"A549,PC3,MDA468",3965078,Decipher,0.551
PMS2,5395,PPM1D,8493,"A549,PC3,MDA468",3965078,Decipher,0.554
PMS2,5395,POLD4,57804,"A549,PC3,MDA468",3965078,Decipher,0.536
PMS2,5395,UNG,7374,"A549,PC3,MDA468",3965078,Decipher,0.545
PMS2,5395,POLM,27434,"A549,PC3,MDA468",3965078,Decipher,0.554
PMS2,5395,SESN2,83667,"A549,PC3,MDA468",3965078,Decipher,0.557
PMS2,5395,POLE,5426,"A549,PC3,MDA468",3965078,Decipher,0.548
PMS2,5395,TNFRSF10B,8795,"A549,PC3,MDA468",3965078,Decipher,0.557
PMS2,5395,SSBP1,6742,"A549,PC3,MDA468",3965078,Decipher,0.536
PMS2,5395,RAD51,5888,"A549,PC3,MDA468",3965078,Decipher,0.536
PMS2,5395,RPL13A,23521,"A549,PC3,MDA468",3965078,Decipher,0.53
PMS2,5395,RAD23B,5887,"A549,PC3,MDA468",3965078,Decipher,0.548
PMS2,5395,POLR2A,5430,"A549,PC3,MDA468",3965078,Decipher,0.524
PMS2,5395,USP1,7398,"A549,PC3,MDA468",3965078,Decipher,0.548
PMS2,5395,WRAP53,55135,"A549,PC3,MDA468",3965078,Decipher,0.548
PMS2,5395,ZBTB32,27033,"A549,PC3,MDA468",3965078,Decipher,0.551
PMS2,5395,RRM1,6240,"A549,PC3,MDA468",3965078,Decipher,0.53
PMS2,5395,XRCC2,7516,"A549,PC3,MDA468",3965078,Decipher,0.548
PMS2,5395,RBX1,9978,"A549,PC3,MDA468",3965078,Decipher,0.542
ADH1A,124,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.449
ADH1A,124,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.449
RPP30,10556,SPAG7,9552,Jurkat,31300006,CRISPR/CRISPRi,0.85
RPP30,10556,TUBGCP3,10426,K562,31300006,CRISPR/CRISPRi,0.85
RPP30,10556,ZNF830,91603,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
RPP30,10556,TTC4,7268,Jurkat,31300006,CRISPR/CRISPRi,0.85
RPP30,10556,TRMT5,57570,Jurkat,31300006,CRISPR/CRISPRi,0.85
RPP30,10556,VPS72,6944,Jurkat,31300006,CRISPR/CRISPRi,0.85
LRCH4,4034,NAE1,8883,A375;A375,23100467,GenomeRNAi,0.575
MAP2,4133,TAP2,6891,HeLa,17000754,GenomeRNAi,0.5
MAP2,4133,RFC5,5985,HeLa,17000754,GenomeRNAi,0.5
MAP2,4133,PEX1,5189,HeLa,17000754,GenomeRNAi,0.5
MAP2,4133,SOD2,6648,HeLa,17000754,GenomeRNAi,0.5
MAP2,4133,SENP1,29843,HeLa,17000754,GenomeRNAi,0.5
MAP2,4133,PDE3A,5139,HeLa,17000754,GenomeRNAi,0.5
MAP2,4133,PTPRD,5789,HeLa,17000754,GenomeRNAi,0.5
MAP2,4133,PTPRF,5792,HeLa,17000754,GenomeRNAi,0.5
MAP2,4133,MOK,5891,HeLa,17000754,GenomeRNAi,0.5
MAP2,4133,SMO,6608,HeLa,17000754,GenomeRNAi,0.5
MAP2,4133,XRCC6,2547,HeLa,17000754,GenomeRNAi,0.5
MAP2,4133,PTPN3,5774,HeLa,17000754,GenomeRNAi,0.5
MAP2,4133,PPP3CA,5530,HeLa,17000754,GenomeRNAi,0.5
MAP2,4133,RAD9A,5883,HeLa,17000754,GenomeRNAi,0.5
CHUK,1147,NAE1,8883,A375;A375;A375;A375;A375,23100467,GenomeRNAi,0.638
POLR2A,5430,RBX1,9978,"A549,PC3,MDA468",3965078,Decipher,0.5
POLR2A,5430,UNG,7374,"A549,PC3,MDA468",3965078,Decipher,0.521
POLR2A,5430,RAD9A,5883,"A549,PC3,MDA468",3965078,Decipher,0.521
POLR2A,5430,RELA,5970,"A549,PC3,MDA468",3965078,Decipher,0.509
POLR2A,5430,RAD23B,5887,"A549,PC3,MDA468",3965078,Decipher,0.533
POLR2A,5430,RAD51,5888,"A549,PC3,MDA468",3965078,Decipher,0.488
POLR2A,5430,SESN2,83667,"A549,PC3,MDA468",3965078,Decipher,0.506
POLR2A,5430,USP1,7398,"A549,PC3,MDA468",3965078,Decipher,0.5
POLR2A,5430,TNFRSF10B,8795,"A549,PC3,MDA468",3965078,Decipher,0.524
POLR2A,5430,SSBP1,6742,"A549,PC3,MDA468",3965078,Decipher,0.494
POLR2A,5430,RRM1,6240,"A549,PC3,MDA468",3965078,Decipher,0.482
POLR2A,5430,ZBTB32,27033,"A549,PC3,MDA468",3965078,Decipher,0.512
POLR2A,5430,XRCC2,7516,"A549,PC3,MDA468",3965078,Decipher,0.521
POLR2A,5430,PPM1D,8493,"A549,PC3,MDA468",3965078,Decipher,0.536
POLR2A,5430,RPL13A,23521,"A549,PC3,MDA468",3965078,Decipher,0.485
CMAS,55907,GOLT1B,51026,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,PAFAH1B1,5048,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,PSPH,5723,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,SLC39A9,55334,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,VPS29,51699,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,POLN,353497,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,NDUFB2,4708,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,GNPAT,8443,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,DDX46,9879,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,NFE2L1,4779,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,MBTPS2,51360,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,NDUFA9,4704,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,ERH,2079,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,POLE2,5427,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,SNRPC,6631,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,OGFOD1,55239,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,RPF2,84154,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,MED23,9439,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,LEO1,123169,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,MAX,4149,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,TAF2,6873,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,SKA3,221150,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,PPCS,79717,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,KARS1,3735,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,TUBGCP3,10426,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,PPP2R1A,5518,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,HUS1,3364,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,KIF14,9928,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,PSMD6,9861,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,RBBP8,5932,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,REXO2,25996,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,LUC7L3,51747,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,NUDC,10726,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,EFR3A,23167,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,TRA2B,6434,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,HYPK,25764,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,IARS1,3376,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,WDR7,23335,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,ZNHIT6,54680,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,FBXO28,23219,K562,31300006,CRISPR/CRISPRi,0.85
CMAS,55907,NAE1,8883,A375;A375,23100467,GenomeRNAi,0.575
EDA2R,60401,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.464
EDA2R,60401,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.464
TRMO,51531,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.44
TRMO,51531,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.44
TRMO,51531,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.44
FAHD2A,51011,NAE1,8883,A375;A375;A375;A375;A375;HCT116;HCT116;HCT116,23100467,GenomeRNAi,0.647
BDP1,55814,CDCA8,55143,K562,31300006,CRISPR/CRISPRi,0.85
BDP1,55814,COX16,51241,K562;Jurkat,31300006,CRISPR/CRISPRi,0.85
BDP1,55814,WDR70,55100,K562,31300006,CRISPR/CRISPRi,0.85
BDP1,55814,MARS1,4141,K562,31300006,CRISPR/CRISPRi,0.85
BDP1,55814,GFI1B,8328,K562,31300006,CRISPR/CRISPRi,0.85
BDP1,55814,MRPS11,64963,K562,31300006,CRISPR/CRISPRi,0.85
BDP1,55814,SEC22B,9554,K562,31300006,CRISPR/CRISPRi,0.85
BDP1,55814,MRPL33,9553,K562,31300006,CRISPR/CRISPRi,0.85
BDP1,55814,NACA,4666,Jurkat,31300006,CRISPR/CRISPRi,0.85
BDP1,55814,RPL11,6135,K562,31300006,CRISPR/CRISPRi,0.85
BDP1,55814,RPL13,6137,Jurkat,31300006,CRISPR/CRISPRi,0.85
BDP1,55814,EXOSC9,5393,Jurkat,31300006,CRISPR/CRISPRi,0.85
BDP1,55814,NCAPD2,9918,K562,31300006,CRISPR/CRISPRi,0.85
BDP1,55814,EIF4G2,1982,Jurkat,31300006,CRISPR/CRISPRi,0.85
BDP1,55814,FH,2271,Jurkat,31300006,CRISPR/CRISPRi,0.85
BDP1,55814,TTC4,7268,Jurkat,31300006,CRISPR/CRISPRi,0.85
BDP1,55814,PPP2R1A,5518,Jurkat,31300006,CRISPR/CRISPRi,0.85
C2orf16,84226,KRAS,3845,DLD-1,19490893,GenomeRNAi,0.455
C2orf16,84226,NRAS,4893,DLD-1,19490893,GenomeRNAi,0.455
C2orf16,84226,HRAS,3265,DLD-1,19490893,GenomeRNAi,0.455
DCK,1633,TNNI3K,51086,MIAPaCa-2,19519883,GenomeRNAi,0.461
DCK,1633,PFKFB1,5207,LAML,28319085,CRISPR/CRISPRi,0.85
DCK,1633,EPHA1,2041,HeLa,17000754,GenomeRNAi,0.5
DCK,1633,LMTK2,22853,MIAPaCa-2,19519883,GenomeRNAi,0.467
DCK,1633,TOP1,7150,LAML,28319085,CRISPR/CRISPRi,0.85
DCK,1633,FURIN,5045,HeLa,17000754,GenomeRNAi,0.5
DCK,1633,KDR,3791,MIAPaCa-2,19519883,GenomeRNAi,0.473
DCK,1633,HMGA1,3159,LAML,28319085,CRISPR/CRISPRi,0.85
DCK,1633,PLK3,1263,MIAPaCa-2,19519883,GenomeRNAi,0.488
DCK,1633,PKIA,5569,MIAPaCa-2;MIAPaCa-2,19519883,GenomeRNAi,0.575
DCK,1633,RNASEL,6041,HeLa,17000754,GenomeRNAi,0.5
DCK,1633,MAP3K1,4214,HeLa,17000754,GenomeRNAi,0.5
DCK,1633,RIPK2,8767,MIAPaCa-2,19519883,GenomeRNAi,0.446
DCK,1633,SPHK1,8877,MIAPaCa-2,19519883,GenomeRNAi,0.473
DCK,1633,GRK6,2870,MIAPaCa-2,19519883,GenomeRNAi,0.488
DCK,1633,TAB2,23118,MIAPaCa-2;MIAPaCa-2,19519883,GenomeRNAi,0.56
DCK,1633,RRM1,6240,HeLa,17000754,GenomeRNAi,0.5
DCK,1633,TYRO3,7301,MIAPaCa-2,19519883,GenomeRNAi,0.446
DCK,1633,PKMYT1,9088,MIAPaCa-2;MIAPaCa-2,19519883,GenomeRNAi,0.551
